,temperature,humidity,altitude,rain,sunshine,sow
8139,21.85,0.6024,1551.95,143.09,5.02,1
8140,16.09,0.5778,1458.42,160.65,5.01,0
8141,19.8,0.5961,1633.13,146.78,5.04,1
8142,19.46,0.6161,1448.46,163.52,4.9,1
8143,21.5,0.5942,1410.6,159.13,5.16,1
8144,21.24,0.4687,1394.44,137.97,4.86,0
8145,20.43,0.6615,1457.99,154.65,4.99,1
8146,19.05,0.7053,1442.0,169.65,4.97,1
8147,21.38,0.5875,1434.74,165.98,4.9,1
8148,22.78,0.6167,1508.53,166.75,4.94,0
8149,14.93,0.552,1392.96,146.21,5.05,0
8150,23.33,0.6377,1440.48,140.8,4.96,0
8151,17.23,0.5312,1275.59,155.55,5.1,0
8152,17.1,0.5722,1705.88,145.21,4.88,0
8153,16.23,0.5865,1468.76,123.5,5.11,0
8154,19.2,0.5928,1469.04,163.07,5.03,1
8155,23.21,0.566,1511.37,135.14,4.99,0
8156,20.64,0.6641,1406.35,137.3,5.01,1
8157,18.4,0.5002,1667.73,145.94,5.11,0
8158,19.27,0.7923,1652.22,150.98,4.97,1
8159,16.03,0.4711,1584.82,163.95,5.04,0
8160,24.1,0.5481,1476.64,163.01,4.99,0
8161,17.83,0.6119,1685.75,152.59,4.92,0
8162,27.83,0.5668,1428.86,150.07,4.88,0
8163,20.84,0.5488,1486.87,152.61,5.08,1
8164,21.22,0.6277,1429.55,150.84,5.08,1
8165,19.57,0.6805,1713.91,147.46,5.11,1
8166,22.36,0.6118,1498.09,151.86,5.06,0
8167,18.88,0.6024,1406.81,142.74,4.86,0
8168,21.93,0.5088,1391.42,158.3,4.98,1
8169,19.42,0.5668,1680.87,137.46,5.01,1
8170,17.19,0.6082,1378.19,147.97,4.87,0
8171,18.79,0.5537,1477.32,146.34,5.09,0
8172,18.58,0.6776,1404.9,155.18,4.99,0
8173,20.16,0.7606,1494.91,145.53,4.98,1
8174,19.5,0.653,1568.21,150.1,4.88,1
8175,20.14,0.5205,1520.92,160.1,4.94,1
8176,23.68,0.5248,1488.19,151.98,4.89,0
8177,20.18,0.4906,1400.32,136.06,5.01,0
8178,20.62,0.6194,1520.97,118.9,5.1,0
8179,22.74,0.5389,1467.89,141.5,4.93,0
8180,20.54,0.527,1412.44,136.55,5.04,1
8181,22.55,0.7516,1658.29,143.78,4.93,0
8182,18.72,0.6354,1537.67,141.3,4.94,0
8183,19.61,0.5399,1536.04,164.62,5.07,1
8184,16.55,0.5655,1475.65,149.76,4.87,0
8185,14.74,0.7721,1536.12,137.45,4.91,0
8186,16.8,0.5537,1238.91,155.17,4.96,0
8187,18.1,0.6017,1450.13,152.89,4.98,0
8188,19.85,0.4793,1522.75,139.95,5.05,0
8189,20.7,0.6545,1437.02,151.54,5.16,1
8190,19.66,0.5701,1456.18,151.78,4.95,1
8191,17.49,0.5601,1577.57,148.98,5.14,0
8192,22.54,0.5855,1489.61,163.21,5.05,0
8193,21.73,0.5968,1638.79,164.77,5.02,1
8194,19.59,0.4718,1444.24,148.98,5.08,0
8195,22.99,0.5964,1492.94,154.08,4.86,0
8196,20.61,0.7012,1258.51,134.91,5.16,1
8197,21.53,0.6305,1485.8,145.42,5.0,1
8198,21.82,0.6353,1554.5,143.08,4.93,1
8199,18.87,0.6223,1540.89,151.32,4.95,0
8200,21.09,0.5166,1413.87,132.18,5.09,1
8201,20.12,0.533,1509.33,149.13,4.95,1
8202,17.87,0.5545,1527.94,131.55,4.95,0
8203,21.56,0.7018,1641.5,156.4,4.94,1
8204,20.36,0.5629,1463.46,138.83,5.07,1
8205,21.05,0.5846,1525.05,157.22,4.94,1
8206,13.97,0.6256,1493.27,154.8,5.11,0
8207,19.85,0.7074,1773.19,156.8,5.04,1
8208,21.98,0.7591,1555.79,158.6,5.06,1
8209,20.2,0.4757,1588.18,142.58,5.08,0
8210,20.73,0.6309,1675.8,165.73,4.96,1
8211,21.63,0.5908,1639.25,142.51,5.14,1
8212,21.3,0.4995,1342.02,156.75,4.87,0
8213,17.51,0.524,1440.18,143.55,4.83,0
8214,18.67,0.5865,1358.22,165.37,5.05,0
8215,16.63,0.5916,1669.91,157.03,4.95,0
8216,23.36,0.7003,1432.6,165.16,4.84,0
8217,24.65,0.6846,1576.93,145.75,4.99,0
8218,14.41,0.6079,1529.85,148.28,5.11,0
8219,20.36,0.5073,1397.19,138.68,4.93,1
8220,18.75,0.604,1548.09,156.23,4.97,0
8221,19.91,0.563,1267.94,145.7,5.09,1
8222,18.99,0.6139,1402.59,132.74,5.02,0
8223,21.71,0.5705,1407.14,148.21,5.02,1
8224,19.65,0.5149,1559.61,136.18,5.17,1
8225,17.86,0.4011,1371.96,152.23,4.99,0
8226,15.04,0.4886,1518.44,146.18,4.84,0
8227,17.86,0.6701,1541.87,153.96,5.01,0
8228,24.55,0.6232,1356.17,151.43,4.9,0
8229,19.87,0.5844,1450.03,161.63,4.97,1
8230,19.8,0.6497,1312.39,157.46,5.16,1
8231,20.0,0.6175,1447.76,147.69,5.01,1
8232,17.27,0.4899,1617.03,155.7,5.13,0
8233,17.27,0.5173,1426.1,133.85,5.02,0
8234,18.03,0.5828,1478.06,144.97,4.85,0
8235,17.94,0.777,1522.5,149.06,5.0,0
8236,17.46,0.6313,1381.72,141.92,5.08,0
8237,14.83,0.5979,1508.69,150.55,5.02,0
8238,18.25,0.7659,1542.84,152.37,4.9,0
8239,14.16,0.6555,1433.8,161.24,5.01,0
8240,22.71,0.5101,1469.76,138.92,4.93,0
8241,20.16,0.4821,1535.88,164.38,4.99,0
8242,18.54,0.6254,1413.42,167.35,4.89,0
8243,19.21,0.5611,1310.8,144.94,5.01,1
8244,18.13,0.7461,1614.86,150.85,5.09,0
8245,19.43,0.549,1527.3,144.22,4.87,1
8246,15.59,0.6954,1447.17,152.19,5.31,0
8247,26.27,0.5846,1609.41,146.15,5.18,0
8248,19.2,0.5962,1433.84,148.99,5.13,1
8249,14.9,0.8282,1426.69,140.52,5.04,0
8250,15.33,0.5801,1411.87,163.0,4.95,0
8251,19.25,0.5031,1431.13,148.62,5.03,1
8252,17.02,0.6195,1611.18,148.99,4.97,0
8253,22.32,0.618,1595.22,147.25,4.89,0
8254,17.99,0.644,1421.58,162.83,4.91,0
8255,17.96,0.6184,1545.25,162.43,5.08,0
8256,17.85,0.6492,1452.64,158.18,4.95,0
8257,17.62,0.4742,1500.71,155.17,4.85,0
8258,18.99,0.6066,1540.64,171.68,5.08,0
8259,15.54,0.562,1584.81,142.39,4.96,0
8260,17.27,0.6065,1586.75,139.01,5.06,0
8261,20.99,0.6345,1646.81,143.89,5.1,1
8262,18.91,0.6322,1476.72,127.19,4.97,0
8263,19.67,0.5522,1572.66,145.85,4.93,1
8264,18.78,0.5016,1333.09,149.57,5.04,0
8265,22.14,0.5578,1634.49,157.54,5.16,0
8266,25.4,0.573,1438.37,153.18,4.92,0
8267,17.74,0.5232,1413.52,149.03,4.88,0
8268,15.76,0.6188,1634.55,155.88,4.89,0
8269,24.21,0.6727,1585.76,127.11,5.01,0
8270,21.0,0.4914,1294.83,145.76,4.97,0
8271,19.65,0.6377,1405.96,151.33,4.92,1
8272,17.72,0.6946,1565.04,148.09,5.21,0
8273,21.86,0.6365,1366.9,157.99,4.85,1
8274,22.77,0.457,1577.36,128.09,4.8,0
8275,15.91,0.6474,1620.9,161.58,4.94,0
8276,17.94,0.5523,1519.73,136.84,5.0,0
8277,19.1,0.5197,1519.89,156.61,5.0,1
8278,19.91,0.5235,1530.01,152.97,5.01,1
8279,18.32,0.5803,1568.91,160.55,5.19,0
8280,21.18,0.5527,1659.3,137.44,5.2,1
8281,24.88,0.5785,1593.02,161.66,4.92,0
8282,22.37,0.434,1413.92,138.4,5.25,0
8283,18.98,0.659,1690.59,170.9,5.08,0
8284,22.39,0.5483,1424.61,147.25,5.05,0
8285,24.12,0.5688,1226.6,141.84,4.96,0
8286,19.3,0.6155,1430.58,148.6,4.94,1
8287,21.12,0.5009,1503.07,151.07,4.98,1
8288,16.2,0.5016,1591.37,167.14,4.98,0
8289,20.07,0.5733,1464.67,168.99,5.16,1
8290,20.8,0.7092,1503.58,160.14,4.91,1
8291,19.51,0.6976,1579.76,141.9,5.02,1
8292,24.14,0.6636,1305.72,163.48,4.85,0
8293,21.9,0.7062,1498.88,136.08,4.96,1
8294,18.39,0.4198,1517.34,141.67,4.88,0
8295,15.68,0.5672,1497.02,158.66,4.95,0
8296,17.71,0.6026,1575.95,147.42,4.81,0
8297,19.97,0.6118,1570.38,153.51,4.94,1
8298,15.98,0.4848,1370.16,178.59,4.94,0
8299,23.12,0.6433,1551.32,148.85,5.03,0
8300,23.38,0.4615,1367.88,163.93,4.96,0
8301,17.54,0.6819,1507.48,139.57,5.2,0
8302,22.11,0.6171,1438.45,144.63,5.04,0
8303,18.82,0.5455,1630.42,149.6,4.9,0
8304,21.55,0.5773,1518.22,183.34,4.98,0
8305,18.54,0.5486,1439.77,148.93,4.94,0
8306,20.85,0.588,1482.21,142.26,4.89,1
8307,23.1,0.4746,1446.16,135.29,5.06,0
8308,19.32,0.5228,1524.04,146.42,4.76,1
8309,19.96,0.7837,1354.86,150.32,4.79,1
8310,20.01,0.582,1454.26,158.04,5.03,1
8311,18.37,0.6292,1514.26,151.31,4.97,0
8312,18.76,0.5604,1560.39,155.2,5.0,0
8313,20.87,0.5609,1470.44,144.09,4.91,1
8314,19.81,0.5712,1372.76,153.99,4.96,1
8315,18.33,0.5391,1477.0,137.05,5.04,0
8316,23.42,0.7153,1605.6,169.61,5.04,0
8317,25.1,0.6341,1387.19,154.54,5.04,0
8318,18.44,0.5568,1623.82,150.72,5.05,0
8319,19.21,0.6224,1471.74,160.22,5.04,1
8320,19.31,0.5009,1400.1,151.67,4.99,1
8321,18.5,0.5064,1534.01,130.28,4.99,0
8322,20.73,0.4771,1287.08,133.71,5.1,0
8323,24.46,0.6088,1463.34,137.12,5.05,0
8324,19.36,0.6244,1403.53,143.92,5.07,1
8325,21.07,0.6775,1477.23,164.65,5.15,1
8326,13.11,0.5958,1449.87,131.07,4.9,0
8327,18.06,0.5559,1544.73,133.88,5.02,0
8328,20.59,0.5342,1509.84,143.37,4.98,1
8329,18.52,0.5006,1564.2,156.05,5.14,0
8330,19.61,0.6454,1433.39,142.69,4.95,1
8331,18.32,0.6698,1460.7,145.57,4.96,0
8332,16.05,0.5875,1549.54,124.86,4.81,0
8333,19.31,0.7393,1471.43,157.83,5.03,1
8334,23.52,0.6381,1462.93,132.63,5.1,0
8335,23.9,0.6345,1488.32,149.82,5.06,0
8336,17.04,0.5376,1374.47,157.98,4.93,0
8337,20.93,0.5461,1577.79,160.72,5.12,1
8338,22.74,0.5804,1516.26,160.49,4.97,0
8339,15.27,0.4496,1513.29,154.63,5.07,0
8340,17.4,0.7197,1518.99,143.96,4.87,0
8341,20.26,0.6318,1471.19,156.84,4.96,1
8342,20.09,0.6155,1729.51,173.31,5.07,1
8343,22.46,0.6363,1461.04,148.36,4.92,0
8344,19.52,0.6377,1477.08,144.78,5.03,1
8345,22.38,0.6221,1444.63,145.02,5.02,0
8346,15.4,0.6608,1428.5,158.2,4.91,0
8347,20.64,0.6396,1595.32,151.51,4.94,1
8348,22.61,0.5359,1441.11,146.58,5.08,0
8349,21.29,0.5695,1398.05,174.06,4.96,1
8350,21.27,0.5267,1504.61,145.77,4.97,1
8351,24.27,0.6386,1431.5,152.74,4.96,0
8352,27.08,0.6852,1547.08,140.02,4.94,0
8353,22.56,0.6301,1413.76,144.28,4.84,0
8354,17.77,0.6653,1607.24,150.34,4.97,0
8355,17.19,0.6402,1621.99,150.61,4.8,0
8356,22.86,0.5909,1560.99,138.66,4.92,0
8357,21.32,0.6292,1487.55,133.23,5.0,1
8358,17.97,0.6209,1477.03,142.85,4.98,0
8359,23.05,0.5417,1606.15,136.5,4.94,0
8360,24.61,0.6521,1467.05,147.7,4.94,0
8361,18.86,0.7621,1376.55,154.67,5.04,0
8362,14.39,0.5382,1447.47,150.68,5.0,0
8363,19.19,0.657,1702.76,157.95,4.97,1
8364,23.16,0.5967,1389.79,165.3,5.04,0
8365,18.17,0.6103,1583.47,136.19,5.13,0
8366,18.85,0.5639,1400.0,150.9,5.01,0
8367,22.97,0.4762,1520.87,167.8,4.92,0
8368,17.82,0.536,1565.77,140.22,5.2,0
8369,20.12,0.6619,1397.28,162.47,4.72,1
8370,21.56,0.6171,1652.19,163.03,5.07,1
8371,22.2,0.5915,1423.52,148.42,5.04,0
8372,18.79,0.4765,1504.36,155.97,5.08,0
8373,21.63,0.6376,1327.96,139.19,4.9,1
8374,21.06,0.6338,1560.97,146.58,5.14,1
8375,20.95,0.7083,1667.93,146.22,5.03,1
8376,19.92,0.6789,1634.41,152.59,5.02,1
8377,17.18,0.511,1591.73,160.09,5.04,0
8378,18.8,0.5489,1268.09,163.12,4.89,0
8379,19.93,0.5869,1469.06,143.56,4.96,1
8380,15.64,0.569,1416.78,143.9,4.95,0
8381,21.05,0.5455,1491.88,142.11,4.99,1
8382,19.2,0.6547,1419.79,156.84,5.07,1
8383,20.21,0.6129,1292.18,142.38,5.08,1
8384,23.96,0.5554,1442.75,146.48,5.06,0
8385,19.32,0.5927,1558.54,158.0,5.02,1
8386,23.52,0.5764,1614.94,156.94,5.09,0
8387,22.02,0.6311,1408.85,145.7,5.09,0
8388,18.3,0.6029,1461.1,150.63,5.06,0
8389,22.96,0.5817,1557.64,148.56,4.89,0
8390,18.23,0.5857,1375.25,158.42,4.94,0
8391,20.73,0.5875,1347.63,143.95,4.94,1
8392,22.06,0.6846,1403.94,150.93,4.9,0
8393,19.97,0.6261,1315.59,140.12,4.93,1
8394,21.4,0.6016,1464.64,149.47,4.88,1
8395,19.67,0.5792,1386.67,148.57,5.03,1
8396,20.78,0.7104,1453.55,167.62,4.92,1
8397,20.31,0.5052,1648.98,160.9,5.02,1
8398,18.09,0.6148,1424.3,147.66,5.02,0
8399,18.44,0.6218,1557.08,158.34,5.05,0
8400,18.58,0.5659,1520.59,139.74,4.93,0
8401,16.15,0.5009,1369.81,140.38,4.92,0
8402,18.12,0.5866,1391.42,146.71,5.05,0
8403,19.78,0.6258,1592.35,154.91,4.97,1
8404,19.8,0.5512,1382.36,159.61,4.99,1
8405,16.75,0.5163,1394.02,159.93,5.07,0
8406,16.85,0.5892,1558.99,149.87,5.0,0
8407,15.92,0.5285,1292.08,148.88,4.98,0
8408,17.89,0.6202,1184.03,153.01,5.0,0
8409,23.36,0.6984,1499.48,156.95,5.09,0
8410,14.84,0.5533,1516.93,158.41,4.98,0
8411,18.92,0.6485,1370.32,159.78,5.15,0
8412,19.23,0.6172,1430.13,159.56,4.88,1
8413,19.15,0.5568,1525.7,142.13,4.96,1
8414,21.96,0.4343,1380.23,149.69,4.99,0
8415,21.28,0.7287,1648.97,160.17,4.92,1
8416,21.14,0.5915,1416.95,149.38,4.98,1
8417,22.9,0.5175,1455.31,135.05,5.0,0
8418,21.35,0.5976,1547.65,157.29,5.14,1
8419,20.4,0.6173,1595.19,124.84,5.07,1
8420,13.49,0.6608,1726.85,165.82,5.12,0
8421,20.17,0.4517,1692.0,147.76,5.12,0
8422,23.21,0.4958,1510.3,145.3,5.07,0
8423,20.79,0.5182,1552.24,153.27,5.05,1
8424,26.93,0.6602,1433.37,145.19,5.03,0
8425,19.7,0.4973,1544.03,142.7,5.05,0
8426,21.98,0.6266,1355.23,152.93,4.89,1
8427,18.77,0.5382,1660.79,140.39,4.89,0
8428,22.85,0.5681,1644.51,142.24,5.03,0
8429,22.35,0.4811,1592.25,159.71,5.09,0
8430,18.72,0.4893,1566.39,156.56,4.93,0
8431,19.63,0.6842,1439.83,144.53,4.97,1
8432,15.51,0.7269,1506.04,156.74,4.94,0
8433,23.23,0.7475,1492.17,146.27,4.91,0
8434,17.72,0.5328,1562.8,151.82,5.06,0
8435,21.62,0.6039,1565.71,141.31,5.0,1
8436,24.12,0.565,1342.1,155.13,4.89,0
8437,21.59,0.6135,1418.07,126.29,5.05,1
8438,22.58,0.6182,1517.5,150.27,5.05,0
8439,23.47,0.5309,1416.37,161.57,4.89,0
8440,14.52,0.6606,1283.92,145.69,5.03,0
8441,18.73,0.6277,1580.67,165.51,4.88,0
8442,17.88,0.5989,1500.42,144.89,5.15,0
8443,21.78,0.6514,1471.92,149.21,5.2,1
8444,19.26,0.5098,1310.64,151.24,5.04,1
8445,21.07,0.6794,1471.22,139.94,5.09,1
8446,21.03,0.6815,1470.47,152.87,5.11,1
8447,21.63,0.7193,1526.85,168.99,5.03,1
8448,21.7,0.7171,1526.31,148.47,4.91,1
8449,16.93,0.6388,1483.52,151.95,4.82,0
8450,20.48,0.6141,1392.45,137.08,5.16,1
8451,19.75,0.6328,1368.58,162.16,5.0,1
8452,18.74,0.6142,1568.67,160.3,4.91,0
8453,24.26,0.5838,1413.02,150.26,5.09,0
8454,28.44,0.4818,1432.22,139.46,5.11,0
8455,22.11,0.4609,1721.61,148.67,5.07,0
8456,21.05,0.6879,1529.86,140.4,4.96,1
8457,18.27,0.6513,1312.38,159.7,5.1,0
8458,16.58,0.5723,1655.55,147.87,4.96,0
8459,21.59,0.6154,1599.87,162.49,5.0,1
8460,19.46,0.7097,1565.3,150.07,5.04,1
8461,22.23,0.6491,1428.48,148.24,5.09,0
8462,20.58,0.6839,1455.24,148.5,5.01,1
8463,18.81,0.5745,1501.76,151.37,5.03,0
8464,21.84,0.47,1449.24,140.36,4.95,0
8465,17.59,0.6293,1504.59,155.95,4.96,0
8466,23.99,0.5897,1594.35,164.54,5.02,0
8467,19.68,0.625,1638.86,151.04,5.03,1
8468,17.78,0.5985,1577.36,143.97,4.82,0
8469,19.17,0.5629,1556.36,135.52,5.06,1
8470,23.33,0.5608,1545.6,153.79,5.21,0
8471,17.11,0.6667,1716.04,155.51,5.05,0
8472,16.03,0.7416,1613.7,147.17,5.05,0
8473,18.6,0.6054,1464.47,162.67,5.14,0
8474,21.0,0.6889,1463.75,135.74,5.1,1
8475,22.12,0.661,1687.74,141.22,4.92,0
8476,17.31,0.6074,1606.49,147.83,5.07,0
8477,23.3,0.6211,1634.81,162.53,5.12,0
8478,13.83,0.5982,1703.27,158.15,5.23,0
8479,18.1,0.6448,1393.7,144.02,5.06,0
8480,16.45,0.4728,1545.86,135.41,4.83,0
8481,15.11,0.4449,1539.85,145.02,5.04,0
8482,21.12,0.4364,1402.37,142.58,4.88,0
8483,22.59,0.511,1510.67,155.87,5.22,0
8484,22.34,0.7295,1438.7,132.5,4.98,0
8485,21.3,0.69,1411.86,128.26,4.88,1
8486,21.44,0.5813,1420.27,126.01,4.98,1
8487,21.48,0.5572,1664.25,151.14,4.93,1
8488,18.26,0.5445,1718.5,137.02,5.16,0
8489,21.38,0.6264,1459.9,141.73,4.93,1
8490,20.94,0.632,1530.23,162.21,5.04,1
8491,24.83,0.6157,1454.93,178.98,4.91,0
8492,17.55,0.6676,1489.77,147.15,4.98,0
8493,22.08,0.5748,1664.61,157.15,5.2,0
8494,22.13,0.4704,1521.58,153.25,5.01,0
8495,24.12,0.536,1641.96,143.7,4.91,0
8496,22.35,0.6105,1506.56,139.15,4.99,0
8497,16.68,0.6088,1462.31,147.15,4.7,0
8498,24.04,0.6605,1346.41,157.08,4.92,0
8499,20.68,0.6299,1487.04,136.0,4.89,1
8500,16.32,0.6534,1495.21,147.82,4.9,0
8501,21.66,0.5363,1422.78,132.7,4.93,1
8502,15.02,0.5913,1529.97,164.05,4.95,0
8503,22.42,0.6306,1593.96,154.9,4.99,0
8504,21.39,0.6131,1592.94,153.07,5.01,1
8505,20.86,0.6507,1397.04,162.52,5.0,1
8506,21.93,0.424,1272.3,144.72,4.92,0
8507,20.8,0.6019,1508.48,145.59,4.93,1
8508,17.72,0.6252,1385.12,161.3,5.14,0
8509,16.75,0.4884,1393.53,157.15,5.2,0
8510,21.93,0.7046,1543.78,146.79,4.73,1
8511,20.77,0.6152,1510.05,169.24,5.06,1
8512,22.39,0.5793,1479.08,139.66,5.1,0
8513,17.43,0.5879,1473.35,136.83,4.98,0
8514,15.45,0.5838,1419.7,160.0,4.94,0
8515,18.25,0.6464,1628.73,160.17,5.07,0
8516,21.39,0.6334,1451.4,143.6,4.98,1
8517,16.26,0.6434,1503.06,166.05,4.96,0
8518,20.16,0.5457,1629.67,151.39,5.14,1
8519,22.04,0.6462,1626.67,139.04,5.24,0
8520,19.38,0.4454,1553.24,144.39,5.09,0
8521,18.74,0.7664,1413.76,147.88,4.83,0
8522,14.84,0.5475,1581.7,153.79,5.02,0
8523,21.57,0.6095,1475.99,149.67,5.04,1
8524,19.56,0.6976,1586.26,161.48,4.91,1
8525,19.29,0.674,1470.05,143.92,5.26,1
8526,12.79,0.5227,1548.59,158.17,5.02,0
8527,19.56,0.5565,1621.5,141.93,5.05,1
8528,25.52,0.5735,1498.11,137.05,4.89,0
8529,21.91,0.6763,1456.26,163.04,4.97,1
8530,19.34,0.539,1530.38,159.15,4.87,1
8531,19.12,0.677,1567.38,155.1,5.1,1
8532,21.32,0.5669,1389.62,144.74,5.02,1
8533,14.62,0.6723,1418.99,139.85,5.08,0
8534,19.65,0.6893,1600.86,148.94,4.99,1
8535,20.2,0.6434,1628.4,134.99,4.98,1
8536,20.87,0.9059,1516.58,155.86,5.08,0
8537,20.76,0.5357,1590.27,145.73,5.06,1
8538,19.41,0.5269,1477.49,143.59,4.93,1
8539,19.36,0.5648,1546.77,145.46,4.9,1
8540,21.58,0.5885,1535.91,156.48,5.07,1
8541,16.18,0.6934,1581.5,166.54,5.0,0
8542,19.36,0.6059,1473.15,146.04,4.92,1
8543,17.64,0.525,1477.92,149.49,4.99,0
8544,22.12,0.5915,1401.63,143.32,5.24,0
8545,16.96,0.6383,1479.97,153.23,4.94,0
8546,21.37,0.5351,1484.36,162.24,4.99,1
8547,17.34,0.606,1649.88,142.87,4.99,0
8548,18.4,0.5911,1469.57,145.4,5.04,0
8549,21.05,0.4328,1431.0,165.17,5.24,0
8550,22.34,0.5006,1476.86,155.16,5.19,0
8551,21.12,0.666,1451.42,164.82,5.0,1
8552,18.71,0.6433,1479.73,147.0,4.78,0
8553,20.6,0.6566,1562.34,165.24,4.94,1
8554,18.26,0.5491,1437.5,158.55,5.02,0
8555,17.91,0.4737,1507.56,150.79,5.07,0
8556,21.79,0.6266,1425.39,150.5,5.28,1
8557,21.51,0.5531,1381.66,153.46,5.03,1
8558,22.04,0.5394,1438.65,154.34,5.04,0
8559,19.09,0.592,1482.06,155.9,4.82,1
8560,19.76,0.4593,1650.51,146.1,4.99,0
8561,15.18,0.4751,1590.06,156.35,5.01,0
8562,19.71,0.6207,1567.62,155.44,4.73,1
8563,20.61,0.5251,1487.39,166.38,4.86,1
8564,18.03,0.6467,1579.53,146.69,4.97,0
8565,13.88,0.5796,1502.09,148.35,5.0,0
8566,25.71,0.4704,1592.47,153.6,5.01,0
8567,17.37,0.519,1382.32,140.61,4.96,0
8568,19.85,0.5455,1586.48,165.32,5.01,1
8569,21.96,0.5384,1422.64,126.05,4.87,1
8570,21.52,0.544,1567.79,155.79,5.04,1
8571,23.43,0.6787,1314.27,143.6,5.06,0
8572,16.46,0.5562,1560.39,146.0,5.01,0
8573,16.65,0.5927,1533.53,146.09,4.94,0
8574,21.1,0.6772,1475.56,149.21,4.94,1
8575,20.13,0.5652,1614.85,145.7,4.85,1
8576,19.53,0.6463,1515.04,141.58,4.88,1
8577,25.26,0.5729,1272.34,143.33,5.07,0
8578,23.0,0.7774,1620.16,127.25,5.0,0
8579,17.53,0.5832,1495.54,150.01,5.0,0
8580,15.37,0.5062,1601.91,146.89,4.99,0
8581,21.82,0.6265,1463.3,146.74,5.13,1
8582,24.05,0.7348,1417.77,160.6,5.22,0
8583,21.47,0.5639,1699.74,175.21,4.99,1
8584,18.34,0.6958,1438.09,148.83,4.9,0
8585,22.37,0.6153,1504.66,150.41,4.99,0
8586,23.51,0.6735,1508.42,148.56,4.96,0
8587,22.16,0.6801,1683.36,158.44,5.09,0
8588,17.51,0.5477,1558.53,143.59,5.11,0
8589,23.27,0.6013,1487.7,146.41,5.01,0
8590,23.17,0.4852,1491.09,127.88,5.07,0
8591,20.3,0.638,1400.26,145.52,4.8,1
8592,18.15,0.6179,1416.91,130.51,4.91,0
8593,19.96,0.6601,1425.24,153.04,5.06,1
8594,23.13,0.7038,1556.83,138.99,5.14,0
8595,15.04,0.7003,1561.62,151.56,5.01,0
8596,19.12,0.5753,1549.07,153.91,4.93,1
8597,18.63,0.5749,1595.99,145.02,5.08,0
8598,18.77,0.5373,1546.76,145.88,5.08,0
8599,21.04,0.5597,1445.32,149.1,5.07,1
8600,19.13,0.5221,1389.36,136.81,4.85,1
8601,16.46,0.5029,1583.53,158.78,5.03,0
8602,19.24,0.5619,1454.42,150.33,5.03,1
8603,20.54,0.4726,1584.86,147.72,4.86,0
8604,20.7,0.7022,1289.96,140.65,4.96,1
8605,22.17,0.7369,1531.61,161.02,4.92,0
8606,14.79,0.5171,1629.46,138.84,4.9,0
8607,20.17,0.5029,1470.04,142.14,5.09,1
8608,18.75,0.5299,1684.07,126.73,4.85,0
8609,21.81,0.6978,1574.68,157.96,5.17,1
8610,23.67,0.6553,1551.42,127.97,4.95,0
8611,18.95,0.5157,1582.73,158.23,5.02,0
8612,20.26,0.4338,1518.09,150.96,4.96,0
8613,18.44,0.47,1506.49,136.55,5.04,0
8614,19.25,0.5069,1654.69,161.58,5.14,1
8615,18.8,0.6173,1474.16,130.63,4.98,0
8616,17.06,0.6553,1321.6,153.15,4.81,0
8617,18.22,0.6234,1310.41,167.08,4.76,0
8618,25.78,0.6723,1475.61,145.39,5.16,0
8619,16.34,0.5207,1419.13,165.59,5.07,0
8620,15.24,0.5935,1553.83,128.1,5.04,0
8621,17.4,0.6109,1704.36,156.11,4.83,0
8622,19.91,0.6494,1582.5,159.24,5.09,1
8623,18.63,0.3961,1540.72,161.95,5.25,0
8624,17.59,0.5858,1583.94,154.03,4.97,0
8625,14.95,0.766,1687.08,142.12,5.27,0
8626,18.77,0.5685,1322.36,135.47,5.04,0
8627,25.61,0.6288,1373.68,158.38,5.0,0
8628,22.15,0.6288,1626.7,137.46,5.0,0
8629,20.75,0.6772,1403.45,154.23,5.0,1
8630,20.72,0.5189,1485.13,150.4,5.17,1
8631,19.9,0.5393,1409.12,143.11,5.02,1
8632,23.11,0.6846,1520.96,155.91,5.08,0
8633,24.17,0.5761,1625.99,146.72,5.21,0
8634,15.62,0.5081,1232.88,148.89,5.04,0
8635,18.79,0.4886,1499.66,145.35,4.96,0
8636,18.57,0.6445,1522.03,156.77,4.99,0
8637,19.68,0.6341,1409.57,159.91,4.88,1
8638,18.21,0.713,1584.26,157.81,5.02,0
8639,18.69,0.5858,1502.85,141.23,5.01,0
8640,16.46,0.5139,1442.35,155.11,5.09,0
8641,17.82,0.4889,1409.65,156.74,5.05,0
8642,19.54,0.6421,1537.4,139.53,4.84,1
8643,20.18,0.5009,1470.1,156.7,5.12,1
8644,20.22,0.5763,1408.27,149.76,4.87,1
8645,19.69,0.558,1432.33,144.65,5.02,1
8646,22.04,0.5246,1503.0,147.36,5.07,0
8647,19.96,0.6056,1356.16,162.28,5.13,1
8648,20.45,0.6481,1546.55,144.41,5.06,1
8649,23.04,0.5451,1445.5,171.13,5.11,0
8650,18.65,0.599,1597.8,152.61,4.96,0
8651,17.24,0.7109,1539.58,160.6,4.92,0
8652,18.78,0.4764,1569.98,147.27,5.04,0
8653,22.0,0.5675,1615.63,137.83,4.82,1
8654,17.75,0.6642,1652.64,152.71,5.08,0
8655,23.12,0.4179,1551.33,147.65,5.02,0
8656,19.24,0.6082,1679.4,148.23,5.08,1
8657,16.15,0.5758,1492.81,153.81,5.0,0
